Cidade 1;Estado 1;Cidade 2;Estado 2;Distância (km)
Laranjeiras do Sul;PR;Serra Alta;SC;225.56
Laranjeiras do Sul;PR;Rancho Queimado;SC;709.26
Laranjeiras do Sul;PR;Ibicaré;SC;335.74
Laranjeiras do Sul;PR;Atalanta;SC;541.96
Laranjeiras do Sul;PR;Major Gercino;SC;652.22
Laranjeiras do Sul;PR;Galvão;SC;165.5
Laranjeiras do Sul;PR;Ponte Alta do Norte;SC;433.74
Laranjeiras do Sul;PR;Bandeirante;SC;266.53
Laranjeiras do Sul;PR;Morro Grande;SC;729.64
Laranjeiras do Sul;PR;Peritiba;SC;380.52
Laranjeiras do Sul;PR;Princesa;SC;237.92
Laranjeiras do Sul;PR;Chapadão do Lageado;SC;589.39
Laranjeiras do Sul;PR;Planalto Alegre;SC;286.75
Laranjeiras do Sul;PR;São Bonifácio;SC;724.6
Laranjeiras do Sul;PR;Iomerê;SC;337.25
Laranjeiras do Sul;PR;Águas Frias;SC;245.36
Laranjeiras do Sul;PR;Sul Brasil;SC;500.3
Laranjeiras do Sul;PR;Celso Ramos;SC;442.4
Laranjeiras do Sul;PR;Bom Jesus;SC;254.61
Laranjeiras do Sul;PR;União do Oeste;SC;225.44
Laranjeiras do Sul;PR;Matos Costa;SC;266.94
Laranjeiras do Sul;PR;São Bernardino;SC;196.82
Laranjeiras do Sul;PR;Formosa do Sul;SC;195.35
Laranjeiras do Sul;PR;Belmonte;SC;270.96
Laranjeiras do Sul;PR;Urupema;SC;573.61
Laranjeiras do Sul;PR;Novo Horizonte;SC;168.28
Laranjeiras do Sul;PR;Vargem;SC;436.38
Laranjeiras do Sul;PR;Capão Alto;SC;537.62
Laranjeiras do Sul;PR;Abdon Batista;SC;461.79
Laranjeiras do Sul;PR;Santa Terezinha do Progresso;SC;218.89
Laranjeiras do Sul;PR;Palmeira;SC;510.58
Laranjeiras do Sul;PR;Jupiá;SC;172.77
Laranjeiras do Sul;PR;Mirim Doce;SC;500.7
Laranjeiras do Sul;PR;Arvoredo;SC;286.12
Laranjeiras do Sul;PR;Brunópolis;SC;447.48
Laranjeiras do Sul;PR;Santa Helena;SC;284.19
Laranjeiras do Sul;PR;Frei Rogério;SC;409.35
Laranjeiras do Sul;PR;Rio Rufino;SC;584.23
Laranjeiras do Sul;PR;Tigrinhos;SC;226.28
Laranjeiras do Sul;PR;Presidente Nereu;SC;579.54
Laranjeiras do Sul;PR;Ermo;SC;741.41
Laranjeiras do Sul;PR;Lacerdópolis;SC;356.28
Laranjeiras do Sul;PR;Painel;SC;547.53
Laranjeiras do Sul;PR;Bom Jesus do Oeste;SC;220.66
Laranjeiras do Sul;PR;Marema;SC;237.18
Laranjeiras do Sul;PR;Ouro Verde;SC;255.56
Laranjeiras do Sul;PR;Santa Rosa de Lima;SC;764.63
Laranjeiras do Sul;PR;Irati;SC;208.44
Laranjeiras do Sul;PR;Coronel Martins;SC;178.18
Laranjeiras do Sul;PR;Ibiam;SC;378.41
Laranjeiras do Sul;PR;Cunhataí;SC;270.35
Laranjeiras do Sul;PR;Paial;SC;296.11
Laranjeiras do Sul;PR;Alto Bela Vista;SC;390.83
Laranjeiras do Sul;PR;Flor do Sertão;SC;242.86
Laranjeiras do Sul;PR;São Miguel da Boa Vista;SC;236.56
Laranjeiras do Sul;PR;Macieira;SC;321.56
Laranjeiras do Sul;PR;Jardinópolis;SC;220.0
Laranjeiras do Sul;PR;Lajeado Grande;SC;248.45
Laranjeiras do Sul;PR;Presidente Castello Branco;SC;362.9
Laranjeiras do Sul;PR;Barra Bonita;SC;253.22
Laranjeiras do Sul;PR;Santiago do Sul;SC;225.06
