Cidade 1;Estado 1;Cidade 2;Estado 2;Distância (km)
Salto do Lontra;PR;Curitiba;PR;498.29
Salto do Lontra;PR;Londrina;PR;499.56
Salto do Lontra;PR;Maringá;PR;400.32
Salto do Lontra;PR;Ponta Grossa;PR;404.5
Salto do Lontra;PR;Cascavel;PR;124.14
Salto do Lontra;PR;São José dos Pinhais;PR;515.42
Salto do Lontra;PR;Foz do Iguaçu;PR;230.75
Salto do Lontra;PR;Colombo;PR;513.82
Salto do Lontra;PR;Guarapuava;PR;246.66
Salto do Lontra;PR;Araucária;PR;490.17
Salto do Lontra;PR;Toledo;PR;161.41
Salto do Lontra;PR;Fazenda Rio Grande;PR;514.77
Salto do Lontra;PR;Paranaguá;PR;595.35
Salto do Lontra;PR;Campo Largo;PR;468.0
Salto do Lontra;PR;Apucarana;PR;457.0
Salto do Lontra;PR;Pinhais;PR;505.5
Salto do Lontra;PR;Almirante Tamandaré;PR;507.66
Salto do Lontra;PR;Arapongas;PR;460.57
Salto do Lontra;PR;Piraquara;PR;533.64
Salto do Lontra;PR;Sarandi;PR;407.21
Salto do Lontra;PR;Umuarama;PR;286.14
Salto do Lontra;PR;Cambé;PR;485.94
Salto do Lontra;PR;Campo Mourão;PR;304.26
Salto do Lontra;PR;Francisco Beltrão;PR;55.84
Salto do Lontra;PR;Paranavaí;PR;432.52
Salto do Lontra;PR;Pato Branco;PR;107.16
Salto do Lontra;PR;Cianorte;PR;348.33
Salto do Lontra;PR;Telêmaco Borba;PR;501.73
Salto do Lontra;PR;Castro;PR;438.82
Salto do Lontra;PR;Rolândia;PR;479.02
Salto do Lontra;PR;Irati;PR;347.56
Salto do Lontra;PR;União da Vitória;PR;352.82
Salto do Lontra;PR;Marechal Cândido Rondon;PR;201.88
Salto do Lontra;PR;Ibiporã;PR;510.17
Salto do Lontra;PR;Prudentópolis;PR;308.44
Salto do Lontra;PR;Palmas;PR;217.82
Salto do Lontra;PR;Campina Grande do Sul;PR;527.22
Salto do Lontra;PR;Medianeira;PR;172.8
Salto do Lontra;PR;Santo Antônio da Platina;PR;628.52
Salto do Lontra;PR;Paiçandu;PR;400.93
Salto do Lontra;PR;Cornélio Procópio;PR;561.4
Salto do Lontra;PR;Lapa;PR;472.37
Salto do Lontra;PR;Dois Vizinhos;PR;32.34
Salto do Lontra;PR;São Mateus do Sul;PR;404.21
Salto do Lontra;PR;Guaratuba;PR;625.4
Salto do Lontra;PR;Jacarezinho;PR;649.34
Salto do Lontra;PR;Marialva;PR;416.37
Salto do Lontra;PR;Matinhos;PR;615.29
Salto do Lontra;PR;Rio Branco do Sul;PR;522.43
Salto do Lontra;PR;Assis Chateaubriand;PR;199.96
Salto do Lontra;PR;Mandaguari;PR;431.98
Salto do Lontra;PR;Jaguariaíva;PR;516.01
Salto do Lontra;PR;Palotina;PR;214.7
Salto do Lontra;PR;Palmeira;PR;418.67
Salto do Lontra;PR;Pitanga;PR;305.76
Salto do Lontra;PR;Ivaiporã;PR;377.25
Salto do Lontra;PR;Laranjeiras do Sul;PR;154.8
Salto do Lontra;PR;Guaíra;PR;262.4
Salto do Lontra;PR;Mandaguaçu;PR;413.58
Salto do Lontra;PR;Rio Negro;PR;500.43
Salto do Lontra;PR;Bandeirantes;PR;597.53
Salto do Lontra;PR;Itaperuçu;PR;521.96
Salto do Lontra;PR;Quedas do Iguaçu;PR;99.94
Salto do Lontra;PR;Pontal do Paraná;PR;605.62
Salto do Lontra;PR;Imbituva;PR;352.16
Salto do Lontra;PR;Campo Magro;PR;494.15
Salto do Lontra;PR;Pinhão;PR;228.74
Salto do Lontra;PR;São Miguel do Iguaçu;PR;188.82
Salto do Lontra;PR;Ibaiti;PR;561.37
Salto do Lontra;PR;Goioerê;PR;247.73
Salto do Lontra;PR;Mandirituba;PR;527.92
Salto do Lontra;PR;Nova Esperança;PR;434.8
Salto do Lontra;PR;Arapoti;PR;531.28
Salto do Lontra;PR;Santa Helena;PR;204.36
Salto do Lontra;PR;Astorga;PR;453.16
Salto do Lontra;PR;Ubiratã;PR;210.44
Salto do Lontra;PR;Reserva;PR;452.14
Salto do Lontra;PR;Santa Terezinha de Itaipu;PR;208.97
Salto do Lontra;PR;Ortigueira;PR;513.45
Salto do Lontra;PR;Quatro Barras;PR;529.86
Salto do Lontra;PR;Cruzeiro do Oeste;PR;307.68
Salto do Lontra;PR;Santo Antônio do Sudoeste;PR;70.09
Salto do Lontra;PR;Piraí do Sul;PR;470.61
Salto do Lontra;PR;Coronel Vivida;PR;103.25
Salto do Lontra;PR;Carambeí;PR;418.93
Salto do Lontra;PR;Loanda;PR;411.36
Salto do Lontra;PR;Cambará;PR;631.46
Salto do Lontra;PR;Colorado;PR;487.88
Salto do Lontra;PR;Siqueira Campos;PR;594.14
Salto do Lontra;PR;Jandaia do Sul;PR;434.4
Salto do Lontra;PR;Chopinzinho;PR;99.95
Salto do Lontra;PR;Capanema;PR;65.03
Salto do Lontra;PR;Tibagi;PR;466.68
Salto do Lontra;PR;Andirá;PR;612.78
Salto do Lontra;PR;Ampére;PR;32.2
Salto do Lontra;PR;Realeza;PR;29.09
Salto do Lontra;PR;Wenceslau Braz;PR;566.71
Salto do Lontra;PR;Contenda;PR;495.29
Salto do Lontra;PR;Cafelândia;PR;182.56
Salto do Lontra;PR;Altônia;PR;280.6
Salto do Lontra;PR;Matelândia;PR;159.14
Salto do Lontra;PR;Quitandinha;PR;525.31
Salto do Lontra;PR;Morretes;PR;573.72
Salto do Lontra;PR;Terra Roxa;PR;244.23
Salto do Lontra;PR;Antonina;PR;588.04
Salto do Lontra;PR;Tijucas do Sul;PR;558.0
Salto do Lontra;PR;Terra Boa;PR;360.8
Salto do Lontra;PR;Corbélia;PR;157.07
Salto do Lontra;PR;Sengés;PR;553.13
Salto do Lontra;PR;Mangueirinha;PR;149.84
Salto do Lontra;PR;Faxinal;PR;439.56
Salto do Lontra;PR;Cerro Azul;PR;577.94
Salto do Lontra;PR;Cruz Machado;PR;395.2
Salto do Lontra;PR;Sertanópolis;PR;530.14
Salto do Lontra;PR;Marmeleiro;PR;68.33
Salto do Lontra;PR;Tapejara;PR;315.72
Salto do Lontra;PR;Bituruna;PR;308.66
Salto do Lontra;PR;Cândido de Abreu;PR;380.07
Salto do Lontra;PR;Clevelândia;PR;151.86
Salto do Lontra;PR;Candói;PR;172.03
Salto do Lontra;PR;Terra Rica;PR;462.66
Salto do Lontra;PR;Bela Vista do Paraíso;PR;527.0
Salto do Lontra;PR;Capitão Leônidas Marques;PR;61.41
Salto do Lontra;PR;Rebouças;PR;364.92
Salto do Lontra;PR;Ipiranga;PR;394.97
Salto do Lontra;PR;Santa Izabel do Oeste;PR;21.51
Salto do Lontra;PR;Rio Azul;PR;351.05
Salto do Lontra;PR;Alto Paraná;PR;449.8
Salto do Lontra;PR;Assaí;PR;541.75
Salto do Lontra;PR;São João do Triunfo;PR;414.51
Salto do Lontra;PR;Curiúva;PR;548.42
Salto do Lontra;PR;Tamarana;PR;485.59
Salto do Lontra;PR;Carlópolis;PR;649.48
Salto do Lontra;PR;Paraíso do Norte;PR;402.07
Salto do Lontra;PR;Ivaí;PR;355.31
Salto do Lontra;PR;Araruna;PR;325.69
Salto do Lontra;PR;Peabirú;PR;326.74
Salto do Lontra;PR;Engenheiro Beltrão;PR;343.45
Salto do Lontra;PR;Campina da Lagoa;PR;240.75
Salto do Lontra;PR;Jaguapitã;PR;473.53
Salto do Lontra;PR;Mallet;PR;369.54
Salto do Lontra;PR;General Carneiro;PR;313.56
Salto do Lontra;PR;Iporã;PR;256.89
Salto do Lontra;PR;Manoel Ribas;PR;341.3
Salto do Lontra;PR;Imbaú;PR;478.94
Salto do Lontra;PR;Planalto;PR;58.3
Salto do Lontra;PR;Cantagalo;PR;187.43
Salto do Lontra;PR;Bocaiuva do Sul;PR;535.69
Salto do Lontra;PR;Rio Bonito do Iguaçu;PR;138.13
Salto do Lontra;PR;Balsa Nova;PR;479.63
Salto do Lontra;PR;Nova Londrina;PR;440.59
Salto do Lontra;PR;Piên;PR;572.44
Salto do Lontra;PR;Turvo;PR;282.92
Salto do Lontra;PR;Cidade Gaúcha;PR;353.73
Salto do Lontra;PR;Mamborê;PR;270.85
Salto do Lontra;PR;Ribeirão do Pinhal;PR;616.81
Salto do Lontra;PR;Teixeira Soares;PR;369.9
Salto do Lontra;PR;Palmital;PR;233.79
Salto do Lontra;PR;Jataizinho;PR;520.99
Salto do Lontra;PR;Porecatu;PR;524.02
Salto do Lontra;PR;Querência do Norte;PR;382.5
Salto do Lontra;PR;Guaraniaçu;PR;172.1
Salto do Lontra;PR;Santa Fé;PR;451.99
Salto do Lontra;PR;Itapejara d'Oeste;PR;71.02
Salto do Lontra;PR;Ventania;PR;510.1
Salto do Lontra;PR;Moreira Sales;PR;268.73
