Cidade 1;Estado 1;Cidade 2;Estado 2;Distância (km)
Nova Santa Rosa;PR;Monte Carlo;SC;628.51
Nova Santa Rosa;PR;Paulo Lopes;SC;916.4
Nova Santa Rosa;PR;Armazém;SC;1021.17
Nova Santa Rosa;PR;Treze Tílias;SC;538.37
Nova Santa Rosa;PR;São José do Cerrito;SC;694.43
Nova Santa Rosa;PR;São João do Sul;SC;927.59
Nova Santa Rosa;PR;Descanso;SC;349.8
Nova Santa Rosa;PR;Guatambu;SC;427.25
Nova Santa Rosa;PR;Bom Retiro;SC;824.01
Nova Santa Rosa;PR;Ascurra;SC;717.35
Nova Santa Rosa;PR;Anita Garibaldi;SC;640.83
Nova Santa Rosa;PR;Praia Grande;SC;943.53
Nova Santa Rosa;PR;Tangará;SC;581.57
Nova Santa Rosa;PR;Santa Terezinha;SC;631.67
Nova Santa Rosa;PR;Laurentino;SC;753.0
Nova Santa Rosa;PR;Ipumirim;SC;449.27
Nova Santa Rosa;PR;Maracajá;SC;1063.36
Nova Santa Rosa;PR;Rio do Oeste;SC;741.05
Nova Santa Rosa;PR;Monte Castelo;SC;579.94
Nova Santa Rosa;PR;Ipuaçu;SC;365.74
Nova Santa Rosa;PR;Palma Sola;SC;276.44
Nova Santa Rosa;PR;Salete;SC;664.37
Nova Santa Rosa;PR;Major Vieira;SC;558.26
Nova Santa Rosa;PR;Treze de Maio;SC;1024.15
Nova Santa Rosa;PR;Timbó Grande;SC;581.79
Nova Santa Rosa;PR;Trombudo Central;SC;738.93
Nova Santa Rosa;PR;Campo Belo do Sul;SC;691.17
Nova Santa Rosa;PR;Itá;SC;465.0
Nova Santa Rosa;PR;Ouro;SC;541.49
Nova Santa Rosa;PR;Meleiro;SC;890.26
Nova Santa Rosa;PR;Aurora;SC;765.79
Nova Santa Rosa;PR;Águas Mornas;SC;898.67
Nova Santa Rosa;PR;Petrolândia;SC;775.63
Nova Santa Rosa;PR;Água Doce;SC;527.91
Nova Santa Rosa;PR;Rio do Campo;SC;653.61
Nova Santa Rosa;PR;Caibi;SC;397.4
Nova Santa Rosa;PR;São João do Oeste;SC;390.98
Nova Santa Rosa;PR;Grão-Pará;SC;893.77
Nova Santa Rosa;PR;Rio das Antas;SC;565.24
Nova Santa Rosa;PR;Vidal Ramos;SC;810.79
Nova Santa Rosa;PR;São Cristóvão do Sul;SC;664.5
Nova Santa Rosa;PR;Agronômica;SC;745.6
Nova Santa Rosa;PR;Águas de Chapecó;SC;402.68
Nova Santa Rosa;PR;José Boiteux;SC;684.1
Nova Santa Rosa;PR;Imbuia;SC;804.64
Nova Santa Rosa;PR;Anchieta;SC;303.87
Nova Santa Rosa;PR;Bela Vista do Toldo;SC;551.62
Nova Santa Rosa;PR;Luzerna;SC;549.67
Nova Santa Rosa;PR;São Pedro de Alcântara;SC;886.58
Nova Santa Rosa;PR;Piratuba;SC;549.88
Nova Santa Rosa;PR;Timbé do Sul;SC;857.02
Nova Santa Rosa;PR;Vitor Meireles;SC;665.57
Nova Santa Rosa;PR;Botuverá;SC;839.46
Nova Santa Rosa;PR;Angelina;SC;936.47
Nova Santa Rosa;PR;Nova Erechim;SC;372.46
Nova Santa Rosa;PR;Tunápolis;SC;374.59
Nova Santa Rosa;PR;Erval Velho;SC;534.15
Nova Santa Rosa;PR;Rio Fortuna;SC;927.08
Nova Santa Rosa;PR;Guarujá do Sul;SC;295.66
Nova Santa Rosa;PR;Romelândia;SC;321.38
Nova Santa Rosa;PR;Cordilheira Alta;SC;404.98
Nova Santa Rosa;PR;Riqueza;SC;381.57
Nova Santa Rosa;PR;Caxambu do Sul;SC;439.13
Nova Santa Rosa;PR;Ipira;SC;547.41
Nova Santa Rosa;PR;Vargem Bonita;SC;479.12
Nova Santa Rosa;PR;Lindóia do Sul;SC;457.81
Nova Santa Rosa;PR;Nova Itaberaba;SC;385.71
Nova Santa Rosa;PR;São João do Itaperiú;SC;750.83
Nova Santa Rosa;PR;Ponte Alta;SC;684.41
Nova Santa Rosa;PR;Salto Veloso;SC;523.63
Nova Santa Rosa;PR;Arabutã;SC;474.87
Nova Santa Rosa;PR;Jaborá;SC;510.38
Nova Santa Rosa;PR;Paraíso;SC;357.38
Nova Santa Rosa;PR;Witmarsum;SC;689.1
Nova Santa Rosa;PR;Pedras Grandes;SC;1022.82
Nova Santa Rosa;PR;Dona Emma;SC;698.51
Nova Santa Rosa;PR;Modelo;SC;349.11
Nova Santa Rosa;PR;Passos Maia;SC;448.08
Nova Santa Rosa;PR;Bom Jardim da Serra;SC;857.89
Nova Santa Rosa;PR;Braço do Trombudo;SC;738.96
Nova Santa Rosa;PR;Iraceminha;SC;352.58
Nova Santa Rosa;PR;Zortéa;SC;557.34
Nova Santa Rosa;PR;Treviso;SC;903.28
Nova Santa Rosa;PR;Xavantina;SC;429.31
Nova Santa Rosa;PR;Doutor Pedrinho;SC;673.73
Nova Santa Rosa;PR;Vargeão;SC;425.47
Nova Santa Rosa;PR;Saltinho;SC;321.02
Nova Santa Rosa;PR;Anitápolis;SC;957.29
Nova Santa Rosa;PR;Arroio Trinta;SC;534.78
Nova Santa Rosa;PR;Bocaina do Sul;SC;772.02
Nova Santa Rosa;PR;Pinheiro Preto;SC;560.94
Nova Santa Rosa;PR;Calmon;SC;498.83
Nova Santa Rosa;PR;São Martinho;SC;1035.44
Nova Santa Rosa;PR;Entre Rios;SC;388.78
Nova Santa Rosa;PR;Leoberto Leal;SC;823.5
Nova Santa Rosa;PR;Cerro Negro;SC;672.85
Nova Santa Rosa;PR;Serra Alta;SC;341.47
Nova Santa Rosa;PR;Rancho Queimado;SC;923.51
Nova Santa Rosa;PR;Ibicaré;SC;552.54
Nova Santa Rosa;PR;Atalanta;SC;758.75
Nova Santa Rosa;PR;Major Gercino;SC;866.47
Nova Santa Rosa;PR;Galvão;SC;330.5
Nova Santa Rosa;PR;Ponte Alta do Norte;SC;650.54
Nova Santa Rosa;PR;Bandeirante;SC;351.83
Nova Santa Rosa;PR;Morro Grande;SC;873.02
Nova Santa Rosa;PR;Peritiba;SC;527.28
Nova Santa Rosa;PR;Princesa;SC;314.87
Nova Santa Rosa;PR;Chapadão do Lageado;SC;806.18
Nova Santa Rosa;PR;Planalto Alegre;SC;416.57
Nova Santa Rosa;PR;São Bonifácio;SC;938.85
Nova Santa Rosa;PR;Iomerê;SC;554.05
Nova Santa Rosa;PR;Águas Frias;SC;377.86
Nova Santa Rosa;PR;Sul Brasil;SC;714.55
Nova Santa Rosa;PR;Celso Ramos;SC;614.33
Nova Santa Rosa;PR;Bom Jesus;SC;380.22
Nova Santa Rosa;PR;União do Oeste;SC;373.93
Nova Santa Rosa;PR;Matos Costa;SC;481.19
Nova Santa Rosa;PR;São Bernardino;SC;312.74
Nova Santa Rosa;PR;Formosa do Sul;SC;343.84
Nova Santa Rosa;PR;Belmonte;SC;356.25
Nova Santa Rosa;PR;Urupema;SC;790.4
Nova Santa Rosa;PR;Novo Horizonte;SC;316.77
Nova Santa Rosa;PR;Vargem;SC;653.17
Nova Santa Rosa;PR;Capão Alto;SC;754.41
Nova Santa Rosa;PR;Abdon Batista;SC;678.59
Nova Santa Rosa;PR;Santa Terezinha do Progresso;SC;334.8
Nova Santa Rosa;PR;Palmeira;SC;727.38
Nova Santa Rosa;PR;Jupiá;SC;321.26
Nova Santa Rosa;PR;Mirim Doce;SC;717.49
Nova Santa Rosa;PR;Arvoredo;SC;434.61
Nova Santa Rosa;PR;Brunópolis;SC;664.27
Nova Santa Rosa;PR;Santa Helena;SC;369.49
Nova Santa Rosa;PR;Frei Rogério;SC;626.15
Nova Santa Rosa;PR;Rio Rufino;SC;801.03
Nova Santa Rosa;PR;Tigrinhos;SC;342.19
Nova Santa Rosa;PR;Presidente Nereu;SC;796.34
Nova Santa Rosa;PR;Ermo;SC;884.8
Nova Santa Rosa;PR;Lacerdópolis;SC;529.29
Nova Santa Rosa;PR;Painel;SC;764.33
Nova Santa Rosa;PR;Bom Jesus do Oeste;SC;336.57
Nova Santa Rosa;PR;Marema;SC;385.67
Nova Santa Rosa;PR;Ouro Verde;SC;391.29
Nova Santa Rosa;PR;Santa Rosa de Lima;SC;978.88
Nova Santa Rosa;PR;Irati;SC;356.93
Nova Santa Rosa;PR;Coronel Martins;SC;343.18
Nova Santa Rosa;PR;Ibiam;SC;595.21
Nova Santa Rosa;PR;Cunhataí;SC;386.26
Nova Santa Rosa;PR;Paial;SC;444.6
Nova Santa Rosa;PR;Alto Bela Vista;SC;537.59
Nova Santa Rosa;PR;Flor do Sertão;SC;336.63
Nova Santa Rosa;PR;São Miguel da Boa Vista;SC;330.33
Nova Santa Rosa;PR;Macieira;SC;538.35
Nova Santa Rosa;PR;Jardinópolis;SC;368.49
Nova Santa Rosa;PR;Lajeado Grande;SC;396.94
Nova Santa Rosa;PR;Presidente Castello Branco;SC;516.1
Nova Santa Rosa;PR;Barra Bonita;SC;338.51
Nova Santa Rosa;PR;Santiago do Sul;SC;373.55
