Cidade 1;Estado 1;Cidade 2;Estado 2;Distância (km)
Toledo;PR;Mirim Doce;SC;680.13
Toledo;PR;Arvoredo;SC;397.25
Toledo;PR;Brunópolis;SC;626.91
Toledo;PR;Santa Helena;SC;332.13
Toledo;PR;Frei Rogério;SC;588.79
Toledo;PR;Rio Rufino;SC;763.66
Toledo;PR;Tigrinhos;SC;304.83
Toledo;PR;Presidente Nereu;SC;758.98
Toledo;PR;Ermo;SC;847.44
Toledo;PR;Lacerdópolis;SC;491.93
Toledo;PR;Painel;SC;726.97
Toledo;PR;Bom Jesus do Oeste;SC;299.21
Toledo;PR;Marema;SC;348.3
Toledo;PR;Ouro Verde;SC;353.93
Toledo;PR;Santa Rosa de Lima;SC;941.52
Toledo;PR;Irati;SC;319.56
Toledo;PR;Coronel Martins;SC;305.82
Toledo;PR;Ibiam;SC;557.85
Toledo;PR;Cunhataí;SC;348.9
Toledo;PR;Paial;SC;407.24
Toledo;PR;Alto Bela Vista;SC;500.23
Toledo;PR;Flor do Sertão;SC;299.27
Toledo;PR;São Miguel da Boa Vista;SC;292.96
Toledo;PR;Macieira;SC;500.99
Toledo;PR;Jardinópolis;SC;331.13
Toledo;PR;Lajeado Grande;SC;359.58
Toledo;PR;Presidente Castello Branco;SC;478.74
Toledo;PR;Barra Bonita;SC;301.15
Toledo;PR;Santiago do Sul;SC;336.19
