Cidade 1;Estado 1;Cidade 2;Estado 2;Distância (km)
Santa Tereza do Oeste;PR;Xavantina;SC;341.85
Santa Tereza do Oeste;PR;Doutor Pedrinho;SC;612.76
Santa Tereza do Oeste;PR;Vargeão;SC;338.01
Santa Tereza do Oeste;PR;Saltinho;SC;233.57
Santa Tereza do Oeste;PR;Anitápolis;SC;896.33
Santa Tereza do Oeste;PR;Arroio Trinta;SC;473.81
Santa Tereza do Oeste;PR;Bocaina do Sul;SC;634.18
Santa Tereza do Oeste;PR;Pinheiro Preto;SC;499.97
Santa Tereza do Oeste;PR;Calmon;SC;437.86
Santa Tereza do Oeste;PR;São Martinho;SC;974.48
Santa Tereza do Oeste;PR;Entre Rios;SC;301.33
Santa Tereza do Oeste;PR;Leoberto Leal;SC;762.54
Santa Tereza do Oeste;PR;Cerro Negro;SC;585.4
Santa Tereza do Oeste;PR;Serra Alta;SC;254.01
Santa Tereza do Oeste;PR;Rancho Queimado;SC;755.58
Santa Tereza do Oeste;PR;Ibicaré;SC;491.57
Santa Tereza do Oeste;PR;Atalanta;SC;697.78
Santa Tereza do Oeste;PR;Major Gercino;SC;805.5
Santa Tereza do Oeste;PR;Galvão;SC;243.05
Santa Tereza do Oeste;PR;Ponte Alta do Norte;SC;589.57
Santa Tereza do Oeste;PR;Bandeirante;SC;264.38
Santa Tereza do Oeste;PR;Morro Grande;SC;785.57
Santa Tereza do Oeste;PR;Peritiba;SC;439.82
Santa Tereza do Oeste;PR;Princesa;SC;227.42
Santa Tereza do Oeste;PR;Chapadão do Lageado;SC;745.22
Santa Tereza do Oeste;PR;Planalto Alegre;SC;329.12
Santa Tereza do Oeste;PR;São Bonifácio;SC;877.88
Santa Tereza do Oeste;PR;Iomerê;SC;493.08
Santa Tereza do Oeste;PR;Águas Frias;SC;290.41
Santa Tereza do Oeste;PR;Sul Brasil;SC;653.58
Santa Tereza do Oeste;PR;Celso Ramos;SC;526.88
Santa Tereza do Oeste;PR;Bom Jesus;SC;292.76
Santa Tereza do Oeste;PR;União do Oeste;SC;286.47
Santa Tereza do Oeste;PR;Matos Costa;SC;420.22
Santa Tereza do Oeste;PR;São Bernardino;SC;225.28
Santa Tereza do Oeste;PR;Formosa do Sul;SC;256.39
Santa Tereza do Oeste;PR;Belmonte;SC;268.8
Santa Tereza do Oeste;PR;Urupema;SC;652.56
Santa Tereza do Oeste;PR;Novo Horizonte;SC;229.31
Santa Tereza do Oeste;PR;Vargem;SC;504.34
Santa Tereza do Oeste;PR;Capão Alto;SC;616.57
Santa Tereza do Oeste;PR;Abdon Batista;SC;553.09
Santa Tereza do Oeste;PR;Santa Terezinha do Progresso;SC;247.35
Santa Tereza do Oeste;PR;Palmeira;SC;666.41
Santa Tereza do Oeste;PR;Jupiá;SC;233.81
Santa Tereza do Oeste;PR;Mirim Doce;SC;656.53
Santa Tereza do Oeste;PR;Arvoredo;SC;347.15
Santa Tereza do Oeste;PR;Brunópolis;SC;515.44
Santa Tereza do Oeste;PR;Santa Helena;SC;282.04
Santa Tereza do Oeste;PR;Frei Rogério;SC;565.18
Santa Tereza do Oeste;PR;Rio Rufino;SC;663.18
Santa Tereza do Oeste;PR;Tigrinhos;SC;254.74
Santa Tereza do Oeste;PR;Presidente Nereu;SC;735.37
Santa Tereza do Oeste;PR;Ermo;SC;797.34
Santa Tereza do Oeste;PR;Lacerdópolis;SC;441.84
Santa Tereza do Oeste;PR;Painel;SC;626.49
Santa Tereza do Oeste;PR;Bom Jesus do Oeste;SC;249.12
Santa Tereza do Oeste;PR;Marema;SC;298.21
Santa Tereza do Oeste;PR;Ouro Verde;SC;303.84
Santa Tereza do Oeste;PR;Santa Rosa de Lima;SC;917.91
Santa Tereza do Oeste;PR;Irati;SC;269.47
Santa Tereza do Oeste;PR;Coronel Martins;SC;255.73
Santa Tereza do Oeste;PR;Ibiam;SC;534.24
Santa Tereza do Oeste;PR;Cunhataí;SC;298.81
Santa Tereza do Oeste;PR;Paial;SC;357.14
Santa Tereza do Oeste;PR;Alto Bela Vista;SC;450.13
Santa Tereza do Oeste;PR;Flor do Sertão;SC;249.18
Santa Tereza do Oeste;PR;São Miguel da Boa Vista;SC;242.87
Santa Tereza do Oeste;PR;Macieira;SC;477.39
Santa Tereza do Oeste;PR;Jardinópolis;SC;281.04
Santa Tereza do Oeste;PR;Lajeado Grande;SC;309.49
Santa Tereza do Oeste;PR;Presidente Castello Branco;SC;428.65
Santa Tereza do Oeste;PR;Barra Bonita;SC;251.06
Santa Tereza do Oeste;PR;Santiago do Sul;SC;286.1
