Cidade 1;Estado 1;Cidade 2;Estado 2;Distância (km)
Capitão Leônidas Marques;PR;Lindóia do Sul;SC;313.94
Capitão Leônidas Marques;PR;Nova Itaberaba;SC;241.84
Capitão Leônidas Marques;PR;São João do Itaperiú;SC;691.02
Capitão Leônidas Marques;PR;Ponte Alta;SC;526.25
Capitão Leônidas Marques;PR;Salto Veloso;SC;365.47
Capitão Leônidas Marques;PR;Arabutã;SC;331.0
Capitão Leônidas Marques;PR;Jaborá;SC;366.51
Capitão Leônidas Marques;PR;Paraíso;SC;213.5
Capitão Leônidas Marques;PR;Witmarsum;SC;565.99
Capitão Leônidas Marques;PR;Pedras Grandes;SC;728.27
Capitão Leônidas Marques;PR;Dona Emma;SC;575.4
Capitão Leônidas Marques;PR;Modelo;SC;205.24
Capitão Leônidas Marques;PR;Passos Maia;SC;304.2
Capitão Leônidas Marques;PR;Bom Jardim da Serra;SC;663.63
Capitão Leônidas Marques;PR;Braço do Trombudo;SC;580.8
Capitão Leônidas Marques;PR;Iraceminha;SC;208.71
Capitão Leônidas Marques;PR;Zortéa;SC;413.47
Capitão Leônidas Marques;PR;Treviso;SC;709.02
Capitão Leônidas Marques;PR;Xavantina;SC;285.43
Capitão Leônidas Marques;PR;Doutor Pedrinho;SC;613.91
Capitão Leônidas Marques;PR;Vargeão;SC;281.59
Capitão Leônidas Marques;PR;Saltinho;SC;177.15
Capitão Leônidas Marques;PR;Anitápolis;SC;734.72
Capitão Leônidas Marques;PR;Arroio Trinta;SC;376.62
Capitão Leônidas Marques;PR;Bocaina do Sul;SC;577.76
Capitão Leônidas Marques;PR;Pinheiro Preto;SC;402.78
Capitão Leônidas Marques;PR;Calmon;SC;384.6
Capitão Leônidas Marques;PR;São Martinho;SC;752.43
Capitão Leônidas Marques;PR;Entre Rios;SC;244.91
Capitão Leônidas Marques;PR;Leoberto Leal;SC;665.35
Capitão Leônidas Marques;PR;Cerro Negro;SC;528.98
Capitão Leônidas Marques;PR;Serra Alta;SC;197.59
Capitão Leônidas Marques;PR;Rancho Queimado;SC;699.16
Capitão Leônidas Marques;PR;Ibicaré;SC;394.38
Capitão Leônidas Marques;PR;Atalanta;SC;600.59
Capitão Leônidas Marques;PR;Major Gercino;SC;806.66
Capitão Leônidas Marques;PR;Galvão;SC;186.63
Capitão Leônidas Marques;PR;Ponte Alta do Norte;SC;492.38
Capitão Leônidas Marques;PR;Bandeirante;SC;207.95
Capitão Leônidas Marques;PR;Morro Grande;SC;729.15
Capitão Leônidas Marques;PR;Peritiba;SC;383.4
Capitão Leônidas Marques;PR;Princesa;SC;171.0
Capitão Leônidas Marques;PR;Chapadão do Lageado;SC;648.02
Capitão Leônidas Marques;PR;Planalto Alegre;SC;272.7
Capitão Leônidas Marques;PR;São Bonifácio;SC;736.18
Capitão Leônidas Marques;PR;Iomerê;SC;395.89
Capitão Leônidas Marques;PR;Águas Frias;SC;233.99
Capitão Leônidas Marques;PR;Sul Brasil;SC;652.67
Capitão Leônidas Marques;PR;Celso Ramos;SC;470.46
Capitão Leônidas Marques;PR;Bom Jesus;SC;236.34
Capitão Leônidas Marques;PR;União do Oeste;SC;230.05
Capitão Leônidas Marques;PR;Matos Costa;SC;366.96
Capitão Leônidas Marques;PR;São Bernardino;SC;168.86
Capitão Leônidas Marques;PR;Formosa do Sul;SC;199.97
Capitão Leônidas Marques;PR;Belmonte;SC;212.38
Capitão Leônidas Marques;PR;Urupema;SC;596.14
Capitão Leônidas Marques;PR;Novo Horizonte;SC;172.89
Capitão Leônidas Marques;PR;Vargem;SC;447.91
Capitão Leônidas Marques;PR;Capão Alto;SC;560.15
Capitão Leônidas Marques;PR;Abdon Batista;SC;496.67
Capitão Leônidas Marques;PR;Santa Terezinha do Progresso;SC;190.93
Capitão Leônidas Marques;PR;Palmeira;SC;569.22
Capitão Leônidas Marques;PR;Jupiá;SC;177.39
Capitão Leônidas Marques;PR;Mirim Doce;SC;559.33
Capitão Leônidas Marques;PR;Arvoredo;SC;290.73
Capitão Leônidas Marques;PR;Brunópolis;SC;459.02
Capitão Leônidas Marques;PR;Santa Helena;SC;225.62
Capitão Leônidas Marques;PR;Frei Rogério;SC;467.99
Capitão Leônidas Marques;PR;Rio Rufino;SC;606.76
Capitão Leônidas Marques;PR;Tigrinhos;SC;198.31
Capitão Leônidas Marques;PR;Presidente Nereu;SC;638.18
Capitão Leônidas Marques;PR;Ermo;SC;740.92
Capitão Leônidas Marques;PR;Lacerdópolis;SC;385.42
Capitão Leônidas Marques;PR;Painel;SC;570.07
Capitão Leônidas Marques;PR;Bom Jesus do Oeste;SC;192.7
Capitão Leônidas Marques;PR;Marema;SC;241.79
Capitão Leônidas Marques;PR;Ouro Verde;SC;247.42
Capitão Leônidas Marques;PR;Santa Rosa de Lima;SC;756.3
Capitão Leônidas Marques;PR;Irati;SC;213.05
Capitão Leônidas Marques;PR;Coronel Martins;SC;199.31
Capitão Leônidas Marques;PR;Ibiam;SC;426.17
Capitão Leônidas Marques;PR;Cunhataí;SC;242.39
Capitão Leônidas Marques;PR;Paial;SC;300.72
Capitão Leônidas Marques;PR;Alto Bela Vista;SC;393.71
Capitão Leônidas Marques;PR;Flor do Sertão;SC;192.75
Capitão Leônidas Marques;PR;São Miguel da Boa Vista;SC;186.45
Capitão Leônidas Marques;PR;Macieira;SC;380.19
Capitão Leônidas Marques;PR;Jardinópolis;SC;224.61
Capitão Leônidas Marques;PR;Lajeado Grande;SC;253.06
Capitão Leônidas Marques;PR;Presidente Castello Branco;SC;372.23
Capitão Leônidas Marques;PR;Barra Bonita;SC;194.64
Capitão Leônidas Marques;PR;Santiago do Sul;SC;229.68
